Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
97730,France,"The wine comes from a tiny seven-acre estate to the east of the town of Saint-Emilion. Owned by the same family since 1847, it estate is making serious wine. This is a rich wine, perfumed by Cabernet Franc although firmly based in Merlot. Black plum and berries are strengthened by the firm tannins that will allow further aging. Drink from 2018.",,91,67.0,Bordeaux,Saint-Émilion,,Roger Voss,@vossroger,Château Rochebelle 2012  Saint-Émilion,Bordeaux-style Red Blend,Château Rochebelle
76344,Argentina,"With a hint of yellow color, this fuller-bodied Torrontés presents classic aromas of bath oils, white flowers and tropical fruits. The palate is plump and melony, with modest acidity that says “drink me now.” Flavors of melon and lychee finish soft and creamy.",,88,18.0,Other,Salta,,Michael Schachner,@wineschach,Finca las Nubes 2012 Torrontés (Salta),Torrontés,Finca las Nubes
66862,France,"Roses, raisins and even notes of banana mingle with the peachy richness. This aromatic headiness is cut beautifully by the focused freshness of the palate, reminiscent of freshly cut mandarins. This shows beautiful balance in aroma and body.",Vieilles Vignes,89,14.0,Alsace,Alsace,,Anne Krebiehl MW,@AnneInVino,Ruhlmann 2014 Vieilles Vignes Gewurztraminer (Alsace),Gewürztraminer,Ruhlmann
95073,US,"A very nice Cabernet at a great price for the quality. It's dry and smooth, with rich Napa tannins framing classic Cab flavors of blackberries, black currants, minerals and cedar. Tastes like it costs three times as much.",,90,15.0,California,Napa Valley,Napa,,,Leaping Lizard 2007 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Leaping Lizard
125676,US,"Cherry jam notes are bright on the nose, showing sawdust and menthol tones in the background. A smooth palate with little tannic grip is driven by juicy red currant, accented by a sprinkling of black pepper.",,86,25.0,Virginia,Virginia,,Alexander Peartree,,The Boneyard 2012 Cabernet Sauvignon (Virginia),Cabernet Sauvignon,The Boneyard
84974,Italy,"This shows a bold, overdone bouquet of Indian spice, bitter chocolate, crushed clove and black pepper. The tannins are firm and astringent, and the wine leaves a huge impression on the palate: it's almost too much of a good thing.",Opera Mia,88,28.0,Southern Italy,Taurasi,,,,Tenuta Cavalier Pepe 2006 Opera Mia  (Taurasi),Aglianico,Tenuta Cavalier Pepe
62998,US,"Shows the brilliantly etched fruit and brisk acidity that mark an Edna Valley white wine. Tremendous in citrus and wintergreen flavors, its mouth-cleansing quality makes it ideal for an appetizer. Or try with Asian-style poultry and pork dishes.",,88,13.0,California,Edna Valley,Central Coast,,,Tangent 2010 Sauvignon Blanc (Edna Valley),Sauvignon Blanc,Tangent
13391,US,"A wondrous array of blackberry, pepper, dried meat, soft lavender, well-integrated lilac and crushed graphite show on the nose of this bottling from a vineyard planted in 2008. A firm but not overpowering tannic structure and bright acidity present flavors of dried violets, blueberry and tar on the palate.",Chapel G,92,48.0,California,Santa Ynez Valley,Central Coast,Matt Kettmann,@mattkettmann,Zaca Mesa 2013 Chapel G Syrah (Santa Ynez Valley),Syrah,Zaca Mesa
18411,US,"This is a young, meaty Pinot, a bottle of substantial red cherry, earthy mushroom and soil that's bright and layered with a heartiness to the texture and finish. The back label mentions that the grapes were sourced from Bacigalupi Vineyards, a longstanding star in the Russian River Valley.",Lucie,88,60.0,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Bacio Divino 2012 Lucie Pinot Noir (Russian River Valley),Pinot Noir,Bacio Divino
78836,France,"Perfumed and fruity, this shows touches of wood aging, although these are really just hints that lift the fruit. Acidity and a crisp, tangy texture are more important to this wine that bursts with concentrated citrus and green-plum flavors, finishing with so much freshness. Drink from 2017.",Vau de Vey Premier Cru,93,21.0,Burgundy,Chablis,,Roger Voss,@vossroger,Romain Bouchard 2013 Vau de Vey Premier Cru  (Chablis),Chardonnay,Romain Bouchard
99860,US,"Fresh, appley and floral with a touch of tangy yogurt cream, this is an approachable yet elegant Virginia pick. Delicate apple and pear flavors shine through on this full-bodied wine with fresh acidity, supple texture and balanced alcohol.",Reserve,86,27.0,Virginia,Virginia,,Anna Lee C. Iijima,,Barrel Oak 2008 Reserve Chardonnay (Virginia),Chardonnay,Barrel Oak
125170,US,"A little too hot and brawny in tannins, which provides a cut across the palate that interferes with pleasure. If you can get past that, the wine is nicely dry and rich in fruit, with cherry, tobacco, spice and oak flavors.",Estate Grown,86,35.0,California,Dry Creek Valley,Sonoma,,,Mounts 2007 Estate Grown Cabernet Franc (Dry Creek Valley),Cabernet Franc,Mounts
59864,France,"Red apple and brioche aromas are tinged with lemon. The palate has the same fruit, richness and freshness, but expresses this with lightness and ease. It's a versatile sparkler, ideal for both apéritif and dinner. The finish is dry, balanced and elegant.",Mayerling Brut,92,40.0,Alsace,Crémant d'Alsace,,Anne Krebiehl MW,@AnneInVino,Cave de Turckheim NV Mayerling Brut Sparkling (Crémant d'Alsace),Sparkling Blend,Cave de Turckheim
7242,France,"Peach and pear flavors give a rich feel to this warm wine. It has vanilla and cream flavors, with a citrus character that cuts through the ripeness on the finish. Ready to drink.",,87,18.0,Burgundy,Mâcon-Fuissé,,Roger Voss,@vossroger,Denis Dutron 2010  Mâcon-Fuissé,Chardonnay,Denis Dutron
14657,New Zealand,"Offers what folks have begun to identify as pretty standard Marlborough Sauvignon, combining a struck-flint character upfront with grassy notes, melon and fig fruit and followed by a citrusy finish. Seems a touch soft; drink now.",,86,19.0,Marlborough,,,Joe Czerwinski,@JoeCz,Saint Clair 2009 Sauvignon Blanc (Marlborough),Sauvignon Blanc,Saint Clair
14792,Israel,"Dark ruby to the eye, this wine has a nose of raspberry and birch root. Flavors of blackberry, black cherry, smoked meat, vanilla custard and anise move across the palate, with fruit and smoke notes rising and receding in rhythm. Zesty cherry notes linger on the tongue despite strong but pleasant tannins.",Secret Reserve,91,40.0,Judean Hills,,,Mike DeSimone,@worldwineguys,Shiloh Winery 2014 Secret Reserve Merlot (Judean Hills),Merlot,Shiloh Winery
70771,US,"The nose on this feather-light wine is enticingly perfumed, wafting of pristine white blossoms and peach. The palate, while a touch sweet, shows more earth and mineral than fruit, finishing on a slightly dark, brambly tone.",Semi-Dry,85,18.0,New York,Finger Lakes,Finger Lakes,Anna Lee C. Iijima,,Agness 2015 Semi-Dry Riesling (Finger Lakes),Riesling,Agness
33358,Italy,"A blend of 80% Nebbiolo and 20% Cabernet Sauvignon aged in barriques, this opens with aromas of bell pepper, cedar and red currant. The palate delivers dried black cherries, coffee, mocha and grilled herbs alongside firm, fine-grained tannins.",Sorel,88,35.0,Lombardy,Terrazze Retiche di Sondrio,,Kerin O’Keefe,@kerinokeefe,Nera 2010 Sorel Red (Terrazze Retiche di Sondrio),Red Blend,Nera
76496,US,"Pale in color and light in body, this simple Pinot has a gassy, bubblegummy taste, with a raspberry sweetness. It's almost like a minor Beaujolais.",Votre Sante,84,14.0,California,California,California Other,,,Francis Ford Coppola 2009 Votre Sante Pinot Noir (California),Pinot Noir,Francis Ford Coppola
63204,US,"Erath is on a single-vineyard crusade; the number of different bottlings is downright dizzying. This particular vineyard, just outside of the town of Dundee, produces a relatively soft wine, spicy with pine needles and herbs, and finishing with a distinctly metallic note that flattens out the flavors.",Niederberger,87,40.0,Oregon,Dundee Hills,Willamette Valley,Paul Gregutt,@paulgwine ,Erath 2006 Niederberger Pinot Noir (Dundee Hills),Pinot Noir,Erath
35625,Italy,"White spring blossom, orchard fruit and a whiff of Alpine herb come together on this delicious, structured white. The juicy, full-bodied palate offers white peach, mature pear and tangerine alongside bright acidity that lifts the creamy flavors. A precise mineral note closes the lingering finish and lends finesse.",Castel Ringberg,91,25.0,Northeastern Italy,Alto Adige,,Kerin O’Keefe,@kerinokeefe,Elena Walch 2015 Castel Ringberg Pinot Grigio (Alto Adige),Pinot Grigio,Elena Walch
120481,South Africa,"A distinct green streak shines throughout this wine, with aromas of green bean and plantain and flavors of grass and pepper. Light weight but a bit round in the mouth, with a medium-length finish.",,84,13.0,Stellenbosch,,,Lauren Buzzeo,@laurbuzz,Helderberg Wijnmakerij 2010 Sauvignon Blanc (Stellenbosch),Sauvignon Blanc,Helderberg Wijnmakerij
115378,Chile,"Aromas of corn, white pepper, vanilla and apple cider feed into a linear, stony palate with modest depth. Flavorwise, this is minerally but bland, with dry, distant nectarine, apple and melon notes. A juicy finish is tight and minerally but shy on flavor.",,88,24.0,Aconcagua Costa,,,Michael Schachner,@wineschach,Errazuriz 2014 Chardonnay (Aconcagua Costa),Chardonnay,Errazuriz
37266,France,"A wine that is so fresh, with its blend of aromatic Gros and Petit Manseng and good acidity. Honey and a light hand on wood are added to peach and mango flavors to give a sweet, delicate, ready-to-drink wine.",Victoire,88,18.0,Southwest France,Côtes de Gascogne,,Roger Voss,@vossroger,Domaine d'Arton 2010 Victoire White (Côtes de Gascogne),Gros and Petit Manseng,Domaine d'Arton
54207,Italy,"This is a dark, smooth and rich Riserva Brunello with a spot of sweet succulence and ripe cherry at the midpalate. The wine offers long, smooth texture and a clean, persistent mouthfeel.",Riserva,93,200.0,Tuscany,Brunello di Montalcino,,,,Poggio di Sotto 2005 Riserva  (Brunello di Montalcino),Sangiovese Grosso,Poggio di Sotto
13896,Italy,"This earthy red opens with funky but appealing aromas of tilled soil, crushed black olive and ripe berry. The juicy, medium-bodied palate provides crunchy tart red cherry, succulent raspberry, ground pepper, energizing mineral and a gamey note. Ripe tannins and bright acidity provide the framework.",,91,,Sicily & Sardinia,Terre Siciliane,,Kerin O’Keefe,@kerinokeefe,Occhipinti 2014 Frappato (Terre Siciliane),Frappato,Occhipinti
74064,France,"This wine shows mint aromas and big black-fruit flavors. With high toast wood aging, it feels extracted, with bitter chocolate paralleling the blackberry fruits. It has considerable power and density and needs aging. Drink from 2017.",,91,50.0,Bordeaux,Pomerol,,Roger Voss,@vossroger,Château Vray Croix de Gay 2011  Pomerol,Bordeaux-style Red Blend,Château Vray Croix de Gay
62773,Italy,"Aromas of underbrush, scorched earth and dark baking spice lead the way on this firmly structured wine. The tense, full-bodied palate delivers dried black cherry, licorice, leather and tobacco supported by bracing, fine-grained tannins. Drink 2019–2029.",Ornato,91,115.0,Piedmont,Barolo,,Kerin O’Keefe,@kerinokeefe,Pio Cesare 2011 Ornato  (Barolo),Nebbiolo,Pio Cesare
20670,Italy,"Villa Santera opens with jammy aromas of blackberry preserves and raspberry tart, followed by slightly smoked tones of roasted almond and pipe tobacco. This is fleshy, extremely rich and sweet on the close.",Villa Santera,87,18.0,Southern Italy,Primitivo di Manduria,,,,Leone de Castris 2011 Villa Santera  (Primitivo di Manduria),Primitivo,Leone de Castris
33944,France,"Rich and full, the wood and yellow fruit flavors are well integrated with the ripe acidity. Generous as well as elegant, it's a wine to drink now.",Les Chaniots Premier Cru,88,25.0,Burgundy,Montagny,,Roger Voss,@vossroger,Vignerons de Buxy 2009 Les Chaniots Premier Cru  (Montagny),Chardonnay,Vignerons de Buxy
21776,US,"This Barbera is soft, sweet and simple. It shows the rich tannins of the variety, but isn't ageworthy. Tastes like melted blackberry jam mixed with anise, black pepper and smoke.",Pauli Ranch,82,47.0,California,Mendocino County,,,,Muscardini 2006 Pauli Ranch Barbera (Mendocino County),Barbera,Muscardini
65745,Italy,"This Riserva Brunello shows the elegant and slightly astringent characteristics associated with the 2006 vintage. The wine is streamlined and tight with bright berry, cassis, cherry cola and licorice aromas. Let it age 5–10 years.",Riserva,91,120.0,Tuscany,Brunello di Montalcino,,,,Il Cocco 2006 Riserva  (Brunello di Montalcino),Sangiovese Grosso,Il Cocco
117648,Greece,"This integrated red from Greece's premium red wine country offers all of the hallmarks of the variety but is still pleasing to the international palate. Aromas of tobacco, anise, cherry and smoke lead, followed by spicy but balanced flavors of coffee, smoke, dark berries and pepper. Can age but good to drink now. Pair with heartier dishes.",Dry Red,88,17.0,Naoussa,,,Susan Kostrzewa,@suskostrzewa,Boutari 2008 Dry Red Xinomavro (Naoussa),Xinomavro,Boutari
121828,Austria,"Ripe blueberry with a dusting of cinnamon makes for an enticing, inviting nose. These flavors also dominate the juicy palate, where fine tannins weave a delicate web of support. Freshness balances the rich fruit, showcasing a juicy, berry-ish wine that is more than just fruit-driven. Structure and aroma resonate on the long finish.",,92,37.0,Leithaberg,,,Anne Krebiehl MW,@AnneInVino,Hillinger 2014 Blaufränkisch (Leithaberg),Blaufränkisch,Hillinger
14475,US,"Despite its youth, this wine seems dried-out with aromas and flavors of medicine cabinet, leather and raisinated black and blue fruit. Drink now.",,84,17.0,Washington,Columbia Gorge (WA),Washington Other,Sean P. Sullivan,@wawinereport,Barnard Griffin 2013 Cabernet Sauvignon (Columbia Gorge (WA)),Cabernet Sauvignon,Barnard Griffin
89663,US,"This is an interesting rosé, with a light burnt-orange hue and an orange theme throughout. It's evident from wild, sweet orange on the nose to clementine, orange blossom and orange candy flavors on the palate. There are other aromas such as cherry cough drops and raspberries, while the palate is fruit forward, with flabby acidity.",White Norton,84,22.0,Virginia,Virginia,,Carrie Dykes,,New Kent 2014 White Norton Rosé (Virginia),Rosé,New Kent
